SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_EMPLOYED_PERCENT,NB_PREVIOUS_APPLICATION,APPROVED_RATE_PREVIOUS
356648,Cash loans,M,Y,Y,0,225000.0,746280.0,59094.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,10402,-301,-4484.0,-3081,4.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.5482419768265182,0.4547833234222842,0.4188542886233217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-78.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.3168,0.26264,0.07918475639170285,-0.028936742934051143,4.0,1.0
228661,Cash loans,M,N,Y,0,126000.0,674842.5,53446.5,576000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,18041,-852,-69.0,-1471,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.636278775432291,0.5460231970049609,0.2639,0.1305,0.9995,0.9932,0.0737,0.2,0.1724,0.375,0.0,0.1169,0.2152,0.2456,0.0,0.0,0.2689,0.1354,0.9995,0.9935,0.0743,0.2014,0.1724,0.375,0.0,0.1196,0.2351,0.2559,0.0,0.0,0.2665,0.1305,0.9995,0.9933,0.0741,0.2,0.1724,0.375,0.0,0.119,0.2189,0.25,0.0,0.0,not specified,block of flats,0.2559,Panel,No,0.0,0.0,0.0,0.0,-1777.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.355892857142857,0.4241785714285714,0.07919847964525056,-0.04722576353860651,13.0,0.6
408399,Cash loans,M,Y,N,0,180000.0,1572750.0,48946.5,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0096569999999999,20704,-1709,-1347.0,-4258,5.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,1,1,0,Housing,,0.6574882001591088,0.6674577419214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.7375,0.271925,0.031121602288984262,-0.08254443585780526,1.0,1.0
283519,Cash loans,F,N,N,0,103500.0,431280.0,18270.0,360000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.0088659999999999,21549,365243,-3269.0,-4474,,1,0,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.6858738152929095,0.5531646987710016,0.0052,0.0,0.9876,0.83,0.0016,0.0,0.0345,0.0417,0.0,0.0,0.0042,0.0041,0.0,0.0,0.0053,0.0,0.9876,0.8367,0.0016,0.0,0.0345,0.0417,0.0,0.0,0.0046,0.0042,0.0,0.0,0.0052,0.0,0.9876,0.8323,0.0016,0.0,0.0345,0.0417,0.0,0.0,0.0043,0.0041,0.0,0.0,reg oper account,block of flats,0.004,Wooden,No,1.0,0.0,1.0,0.0,-2575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.16695652173913,0.17652173913043478,0.04236227045075125,16.949417606385445,5.0,1.0
322845,Cash loans,F,Y,Y,0,202500.0,819000.0,41944.5,819000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,10806,-2833,-2151.0,-2460,2.0,1,1,0,1,0,1,Accountants,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Industry: type 5,0.6754150872120814,0.3873129476146801,0.6528965519806539,0.1337,0.1117,0.9811,0.7416,0.07,0.1064,0.1379,0.2775,0.3192,0.0713,0.1056,0.1293,0.0154,0.0791,0.0882,0.0346,0.9777,0.706,0.0444,0.0,0.069,0.3333,0.375,0.0494,0.0735,0.0726,0.0078,0.0096,0.1051,0.0865,0.9791,0.7182,0.0667,0.08,0.1379,0.3333,0.375,0.0654,0.0847,0.1175,0.0155,0.0532,reg oper account,block of flats,0.2523,"Stone, brick",No,6.0,2.0,6.0,1.0,-1912.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.044444444444444,0.20713333333333334,0.05121428571428571,-0.26216916527854894,5.0,1.0
344256,Cash loans,M,Y,Y,2,450000.0,1460691.0,60282.0,1363500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006233,14718,-3685,-3638.0,-4334,17.0,1,1,0,1,0,1,Managers,4.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,,0.5733912515625029,0.2164029605152194,0.0464,0.0512,0.9851,0.7959999999999999,0.0083,0.0,0.1034,0.1667,0.0417,0.0376,0.0378,0.0411,0.0,0.0012,0.0473,0.0532,0.9851,0.804,0.0083,0.0,0.1034,0.1667,0.0417,0.0384,0.0413,0.0428,0.0,0.0012,0.0468,0.0512,0.9851,0.7987,0.0083,0.0,0.1034,0.1667,0.0417,0.0382,0.0385,0.0418,0.0,0.0012,reg oper spec account,block of flats,0.0371,Panel,No,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.24598,0.13396,0.041269508746203,-0.25037369207772797,3.0,1.0
291512,Cash loans,F,N,Y,1,90000.0,260640.0,27499.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,13835,-1507,-613.0,-4163,,1,1,0,1,0,1,,3.0,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.4739432575714035,0.2680486678687666,,0.1227,,0.9771,0.6872,,0.0,0.2069,0.1667,0.0417,0.0628,0.1,0.0914,0.0,,0.125,,0.9772,0.6994,,0.0,0.2069,0.1667,0.0417,0.0642,0.1093,0.0953,0.0,,0.1239,,0.9771,0.6914,,0.0,0.2069,0.1667,0.0417,0.0639,0.1018,0.0931,0.0,,reg oper account,block of flats,0.0719,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.896,0.30555,0.10550759668508287,-0.10892663534513913,1.0,1.0
319099,Cash loans,F,Y,Y,0,135000.0,552555.0,28341.0,477000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,17287,-3094,-8095.0,-816,12.0,1,1,0,1,0,0,Managers,2.0,3,3,FRIDAY,14,0,0,0,0,0,0,Postal,0.3891633652473675,0.5349384494514994,0.5762088360175724,0.0665,0.0825,0.9786,0.7076,0.0341,0.0,0.1379,0.1667,0.2083,0.054,0.05,0.0618,0.0193,0.0364,0.0588,0.0799,0.9762,0.6864,0.0324,0.0,0.1379,0.1667,0.2083,0.051,0.0478,0.0556,0.0156,0.0275,0.0671,0.0825,0.9786,0.7115,0.0343,0.0,0.1379,0.1667,0.2083,0.0549,0.0509,0.0629,0.0194,0.0371,reg oper account,block of flats,0.0521,Panel,No,0.0,0.0,0.0,0.0,-468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,4.093,0.20993333333333333,0.05129082172815376,-0.17897842309249726,6.0,0.75
163970,Cash loans,F,N,N,0,135000.0,312003.0,17055.0,211500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,16275,-1366,-7518.0,-5238,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.5979864112563403,0.6964641183681664,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3463.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3111333333333333,0.12633333333333333,0.054662935933308336,-0.08393241167434716,5.0,1.0
187085,Cash loans,F,N,Y,0,450000.0,1125000.0,39235.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.011703,21292,365243,-8489.0,-4830,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.5409933815229654,0.5726825047161584,0.1237,0.0482,0.9881,0.8368,0.0324,0.12,0.1034,0.375,0.4167,0.0677,0.1009,0.1394,0.0,0.0018,0.1261,0.05,0.9881,0.8432,0.0327,0.1208,0.1034,0.375,0.4167,0.0693,0.1102,0.1452,0.0,0.0019,0.1249,0.0482,0.9881,0.8390000000000001,0.0326,0.12,0.1034,0.375,0.4167,0.0689,0.1026,0.1419,0.0,0.0019,reg oper spec account,block of flats,0.1273,Panel,No,2.0,0.0,2.0,0.0,-2875.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.08719,0.034876,17.154001502911893,6.0,0.6666666666666666
272035,Cash loans,F,Y,Y,0,450000.0,490495.5,34267.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,18784,-1825,-12862.0,-2317,4.0,1,1,1,1,0,0,Managers,2.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.7004708986295811,0.6894791426446275,0.1031,0.0928,0.9801,0.728,0.1787,0.0,0.2069,0.1667,0.0417,0.0,0.0841,0.0892,0.0,0.0928,0.105,0.0963,0.9801,0.7387,0.1803,0.0,0.2069,0.1667,0.0417,0.0,0.0918,0.093,0.0,0.0983,0.1041,0.0928,0.9801,0.7316,0.1798,0.0,0.2069,0.1667,0.0417,0.0,0.0855,0.0909,0.0,0.0948,reg oper account,block of flats,0.0977,"Stone, brick",No,0.0,0.0,0.0,0.0,-500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.08999,0.07615,0.06986302626629602,-0.09715715502555367,1.0,1.0
132882,Cash loans,F,N,Y,0,67500.0,135000.0,14175.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00733,21094,365243,-2511.0,-2243,,1,0,0,1,0,0,,1.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.582730159694299,0.7366226976503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.21,0.105,17.315018488669764,2.0,1.0
346657,Cash loans,F,Y,Y,0,247500.0,203985.0,21559.5,184500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,21772,365243,-4221.0,-5145,9.0,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.8206101574847487,0.7039097121474709,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2255.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,8.0,0.8241818181818181,0.08710909090909091,0.10569159497021839,16.77581297078817,8.0,1.0
186927,Cash loans,F,N,N,0,157500.0,900000.0,48955.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,13870,-2624,-4662.0,-4973,,1,1,0,1,1,0,Managers,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.4813138075388845,0.5867400085415683,0.0619,0.0618,0.9786,0.7076,0.0074,0.0,0.1379,0.1667,0.0417,0.0557,0.0504,0.0535,0.0,0.0,0.063,0.0641,0.9786,0.7190000000000001,0.0074,0.0,0.1379,0.1667,0.0417,0.057,0.0551,0.0557,0.0,0.0,0.0625,0.0618,0.9786,0.7115,0.0074,0.0,0.1379,0.1667,0.0417,0.0567,0.0513,0.0544,0.0,0.0,reg oper spec account,block of flats,0.0461,Panel,No,1.0,0.0,1.0,0.0,-1776.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,5.714285714285714,0.31082857142857145,0.054395,-0.1891852919971161,6.0,1.0
187069,Cash loans,M,Y,N,1,337500.0,1800000.0,56002.5,1800000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,10936,-262,-840.0,-3622,2.0,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Trade: type 2,,0.65792142685663,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.333333333333333,0.16593333333333332,0.0311125,-0.0239575713240673,1.0,1.0
143860,Cash loans,F,N,Y,0,135000.0,526491.0,22437.0,454500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.030755,19346,-879,-13062.0,-2895,,1,1,0,1,0,0,Accountants,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,School,0.7614937878386319,0.6832957049757933,0.5585066276769286,0.066,0.0787,0.9757,,,0.0,0.1379,0.1667,0.2083,0.0,,0.0507,,0.0193,0.0672,0.0816,0.9757,,,0.0,0.1379,0.1667,0.2083,0.0,,0.0528,,0.0205,0.0666,0.0787,0.9757,,,0.0,0.1379,0.1667,0.2083,0.0,,0.0516,,0.0197,reg oper spec account,block of flats,0.0661,"Stone, brick",No,0.0,0.0,0.0,0.0,-374.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8999333333333333,0.1662,0.042616113095950356,-0.0454357489920397,4.0,1.0
452906,Cash loans,M,Y,Y,0,211500.0,819792.0,39568.5,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,10172,-1645,-2774.0,-2790,1.0,1,1,0,1,0,0,Sales staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.0735871929358907,0.5656079814115492,0.0598,0.0461,0.9742,0.6464,,,0.1379,0.125,,0.0653,,0.0461,,,0.0609,0.0478,0.9742,0.6602,,,0.1379,0.125,,0.0668,,0.0481,,,0.0604,0.0461,0.9742,0.6511,,,0.1379,0.125,,0.0665,,0.047,,,reg oper account,block of flats,0.0435,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8760851063829787,0.18708510638297873,0.048266511505357455,-0.16171844278411326,7.0,1.0
168731,Cash loans,M,Y,Y,0,112500.0,468333.0,37129.5,382500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,18093,365243,-7302.0,-1572,5.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.6919083960239164,0.574423308734911,0.3723336657058204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,4.16296,0.33004,0.0792801276015143,20.186978389432376,9.0,0.5555555555555556
135865,Cash loans,F,N,Y,0,270000.0,151173.0,15619.5,130500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,20566,365243,-10072.0,-3373,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,XNA,,0.6477620570627296,0.5460231970049609,0.0062,0.0,0.9563,0.4016,0.0104,0.0,0.0345,0.0,0.0417,0.0794,0.005,0.0063,,0.0,0.0063,0.0,0.9563,0.425,0.0105,0.0,0.0345,0.0,0.0417,0.0812,0.0055,0.0066,,0.0,0.0062,0.0,0.9563,0.4096,0.0105,0.0,0.0345,0.0,0.0417,0.0808,0.0051,0.0064,,0.0,reg oper account,terraced house,0.0107,Wooden,No,0.0,0.0,0.0,0.0,-1290.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.5599,0.05785,0.10332202178960528,17.75955460468735,4.0,1.0
141329,Cash loans,M,Y,N,0,112500.0,422802.0,33534.0,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,15105,-2081,-6456.0,-4787,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 2,0.2507325435579176,0.3931458758433113,0.7338145369642702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.75824,0.29808,0.07931372131636084,-0.13776895067858325,1.0,1.0
